Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Adj Close
2013-03-11,RELIANCE,EQ,851.3,852.1,860.6,840.05,841.5,844.5,852.03,2415898,2.0584166768e+14,71745.0,1229665.0,0.509,382.404327
2013-03-12,RELIANCE,EQ,844.5,850.5,854.5,843.55,845.85,847.85,849.93,1954963,1.66157333035e+14,67429.0,792518.0,0.4054,383.921265
2013-03-13,RELIANCE,EQ,847.85,842.2,856.6,840.2,841.75,845.0,849.89,2149116,1.82651377445e+14,81751.0,987912.0,0.4597,382.630737
2013-03-14,RELIANCE,EQ,845.0,844.0,863.45,835.25,861.3,860.05,851.07,3380827,2.87731281955e+14,77247.0,1688905.0,0.4996,389.445648
2013-03-15,RELIANCE,EQ,860.05,864.75,869.4,838.3,843.6,843.65,849.45,2924340,2.48409222285e+14,96702.0,1174871.0,0.4018,382.01947
2013-03-18,RELIANCE,EQ,843.65,835.0,843.5,830.8,834.5,834.3,836.76,1833998,1.53460723005e+14,42162.0,942438.0,0.5139,377.785583
2013-03-19,RELIANCE,EQ,834.3,836.6,839.0,811.9,825.05,825.0,824.98,4107716,3.38877927625e+14,76721.0,2460720.0,0.599,373.574371
2013-03-20,RELIANCE,EQ,825.0,829.4,829.8,813.35,820.5,822.7,820.16,4612611,3.7830732139e+14,132894.0,2732973.0,0.5925,372.532898
2013-03-21,RELIANCE,EQ,822.7,825.0,832.8,804.75,806.0,812.6,820.76,3808222,3.1256414859e+14,86056.0,2019385.0,0.5303,367.959412
2013-03-22,RELIANCE,EQ,812.6,808.3,821.0,804.35,810.95,810.6,811.54,2714879,2.2032419932e+14,87272.0,1515220.0,0.5581,367.053802
2013-03-25,RELIANCE,EQ,810.6,820.6,823.35,802.25,806.9,809.25,814.29,3213575,2.61677015275e+14,80772.0,2036794.0,0.6338,366.442535
2013-03-26,RELIANCE,EQ,809.25,802.5,805.0,780.0,782.0,783.35,790.33,4449515,3.5165868057e+14,122048.0,2794347.0,0.628,354.714539
2013-03-28,RELIANCE,EQ,783.35,785.0,785.95,764.4,778.0,772.9,773.51,6060564,4.68792863275e+14,148724.0,4094247.0,0.6756,349.982605
2013-04-01,RELIANCE,EQ,772.9,781.0,790.8,773.8,779.35,778.75,779.78,1903323,1.4841773154e+14,55306.0,867814.0,0.4559,352.631622
2013-04-02,RELIANCE,EQ,778.75,780.2,796.5,778.3,795.45,793.9,788.57,2539732,2.0027650802e+14,72451.0,1455258.0,0.573,359.491791
2013-04-03,RELIANCE,EQ,793.9,797.8,799.0,771.0,775.5,776.55,786.99,2130749,1.6768759605e+14,61301.0,854795.0,0.4012,351.635376
2013-04-04,RELIANCE,EQ,776.55,772.5,777.95,764.2,769.15,767.55,769.23,2723719,2.09515513295e+14,79959.0,1371301.0,0.5035,347.560028
2013-04-05,RELIANCE,EQ,767.55,769.0,782.4,767.7,779.15,780.1,776.36,2969243,2.30518799375e+14,90676.0,1768038.0,0.5955,353.242859
2013-04-08,RELIANCE,EQ,780.1,778.1,794.35,778.0,789.5,789.4,788.45,2029499,1.6001592243e+14,69182.0,1153982.0,0.5686,357.454132
2013-04-09,RELIANCE,EQ,789.4,792.1,795.6,771.1,777.7,776.95,783.91,2990299,2.3441242162e+14,88403.0,1806928.0,0.6043,351.816498
2013-04-10,RELIANCE,EQ,776.95,780.1,783.95,771.6,778.0,779.4,777.87,2786488,2.1675268849e+14,65571.0,1534462.0,0.5507,352.925903
2013-04-11,RELIANCE,EQ,779.4,784.0,785.1,764.15,768.1,771.1,771.37,2612370,2.015097082e+14,71229.0,1087952.0,0.4165,349.167572
2013-04-12,RELIANCE,EQ,771.1,767.0,780.4,765.0,775.0,775.35,774.4,2594372,2.00909365475e+14,68482.0,1475117.0,0.5686,351.09198
2013-04-15,RELIANCE,EQ,775.35,773.05,799.95,773.05,794.2,793.6,789.79,3699483,2.9218186364e+14,101959.0,2299733.0,0.6216,359.355957
2013-04-16,RELIANCE,EQ,793.6,797.0,810.0,785.4,801.95,804.95,801.67,4062976,3.2571607003e+14,106932.0,1856134.0,0.4568,364.495361
2013-04-17,RELIANCE,EQ,804.95,805.85,809.6,769.2,778.05,773.7,781.78,7338828,5.73733060175e+14,209414.0,4047805.0,0.5516,350.344849
2013-04-18,RELIANCE,EQ,773.7,776.5,785.2,772.65,781.0,781.6,779.71,3152921,2.4583756793e+14,86171.0,1828587.0,0.58,353.922089
2013-04-22,RELIANCE,EQ,781.6,786.0,794.7,778.3,789.85,789.75,788.06,2923783,2.3041184273e+14,64893.0,1589688.0,0.5437,357.612549
2013-04-23,RELIANCE,EQ,789.75,791.5,805.8,786.05,803.55,803.7,796.84,2824426,2.25061984415e+14,67551.0,1647834.0,0.5834,363.929382
2013-04-25,RELIANCE,EQ,803.7,807.6,826.6,807.6,819.0,819.65,818.62,5925225,4.8505358134e+14,135376.0,3701991.0,0.6248,371.151825
2013-04-26,RELIANCE,EQ,819.65,813.0,825.0,789.7,793.7,792.4,803.95,4766434,3.8319693226e+14,118690.0,3185043.0,0.6682,358.812592
2013-04-29,RELIANCE,EQ,792.4,793.1,798.9,788.45,793.5,792.65,792.93,4793061,3.80054084505e+14,63458.0,3925953.0,0.8191,358.925751
2013-04-30,RELIANCE,EQ,792.65,793.65,796.65,777.15,786.1,788.2,785.65,4011397,3.1515692625e+14,99417.0,2817576.0,0.7024,356.910706
2013-05-02,RELIANCE,EQ,788.2,787.4,807.0,783.4,805.1,802.9,796.38,6225752,4.9580685424e+14,121839.0,4266015.0,0.6852,363.567139
2013-05-03,RELIANCE,EQ,802.9,803.0,815.9,794.9,799.7,800.5,806.48,2952640,2.38124187675e+14,78141.0,1344220.0,0.4553,362.480347
2013-05-06,RELIANCE,EQ,800.5,802.2,824.95,802.2,822.5,821.6,817.64,2139146,1.7490525609e+14,67170.0,978596.0,0.4575,372.034821
2013-05-07,RELIANCE,EQ,821.6,821.5,835.9,819.65,830.0,828.15,826.94,3778450,3.1245473686e+14,120686.0,2197368.0,0.5816,375.000793
2013-05-08,RELIANCE,EQ,828.15,830.1,832.9,822.05,830.2,829.65,827.8,2710630,2.24386586585e+14,67270.0,1466038.0,0.5408,375.679993
2013-05-09,RELIANCE,EQ,829.65,828.4,831.65,815.0,819.3,818.1,819.62,1870391,1.5330088751e+14,68117.0,891386.0,0.4766,370.449951
2013-05-10,RELIANCE,EQ,818.1,814.7,820.5,809.2,811.0,812.95,814.66,2075931,1.69117738505e+14,62912.0,1006149.0,0.4847,376.399567
2013-05-13,RELIANCE,EQ,814.1,813.35,825.5,798.8,803.0,803.0,812.59,2077188,1.6879074521e+14,64524.0,868532.0,0.4181,371.792694
2013-05-14,RELIANCE,EQ,803.0,800.55,809.0,795.6,798.8,798.15,803.28,2017950,1.6209840232e+14,66193.0,1105015.0,0.5476,369.547089
2013-05-15,RELIANCE,EQ,798.15,802.0,820.8,802.0,818.2,819.0,813.64,2572806,2.0933327287e+14,78795.0,1355216.0,0.5267,379.200745
2013-05-16,RELIANCE,EQ,819.0,816.0,843.8,815.5,839.0,840.65,834.91,3473901,2.90038286575e+14,89003.0,1749832.0,0.5037,389.224823
2013-05-17,RELIANCE,EQ,840.65,840.65,844.7,823.3,836.55,835.5,833.22,2853857,2.3778772712e+14,80977.0,1587823.0,0.5564,386.840332
2013-05-20,RELIANCE,EQ,835.5,837.4,855.0,828.75,831.85,831.15,842.53,3025949,2.54945311665e+14,83570.0,1498905.0,0.4954,384.826263
2013-05-21,RELIANCE,EQ,831.15,831.1,840.0,825.3,826.3,828.6,832.71,2421664,2.0165462782e+14,68950.0,1122189.0,0.4634,383.645599
2013-05-22,RELIANCE,EQ,828.6,830.1,834.0,813.5,819.0,818.75,820.9,2875414,2.360426678e+14,78955.0,1618570.0,0.5629,379.084991
2013-05-23,RELIANCE,EQ,818.75,811.65,816.0,780.1,782.6,784.45,796.68,2925439,2.3306251241e+14,87540.0,1527421.0,0.5221,363.203979
2013-05-24,RELIANCE,EQ,784.45,793.4,794.7,779.2,785.6,786.45,788.58,1823040,1.4376171583e+14,59018.0,731249.0,0.4011,364.129944
2013-05-27,RELIANCE,EQ,786.45,802.75,832.8,801.0,826.7,828.3,820.2,4333130,3.5540224098e+14,220572.0,2116124.0,0.4884,383.506683
2013-05-28,RELIANCE,EQ,828.3,830.0,846.9,826.2,843.05,843.4,836.84,4968154,4.15756942025e+14,169650.0,2895556.0,0.5828,390.498047
2013-05-29,RELIANCE,EQ,843.4,840.5,849.8,833.45,847.05,847.9,841.59,5886563,4.95407536795e+14,140572.0,4354489.0,0.7397,392.581604
2013-05-30,RELIANCE,EQ,847.9,845.0,846.0,830.0,833.0,836.8,836.76,4165950,3.48588717175e+14,102328.0,2601603.0,0.6245,387.442261
2013-05-31,RELIANCE,EQ,836.8,834.1,835.75,802.1,805.0,806.3,812.13,3922347,3.1854583708e+14,116724.0,2290365.0,0.5839,373.320587
2013-06-03,RELIANCE,EQ,806.3,803.7,805.35,785.25,787.5,787.9,790.36,3237910,2.55912350885e+14,103285.0,2025707.0,0.6256,364.8013
2013-06-04,RELIANCE,EQ,787.9,790.6,799.8,779.15,780.3,780.2,790.21,3372217,2.66475026275e+14,84860.0,2042975.0,0.6058,361.236176
2013-06-05,RELIANCE,EQ,780.2,780.5,804.3,780.5,802.0,802.0,794.01,2914171,2.31388349295e+14,90942.0,1342123.0,0.4606,371.329681
2013-06-06,RELIANCE,EQ,802.0,800.0,803.9,788.1,790.95,792.0,794.02,3911834,3.1060868054e+14,109397.0,1507549.0,0.3854,366.699615
2013-06-07,RELIANCE,EQ,792.0,794.2,802.0,781.0,783.95,783.6,792.51,2153414,1.70660568185e+14,70114.0,757357.0,0.3517,362.810364
2013-06-10,RELIANCE,EQ,783.6,789.0,795.5,782.0,792.0,789.35,788.95,2597020,2.0489234984e+14,94795.0,1344787.0,0.5178,365.472656
2013-06-11,RELIANCE,EQ,789.35,783.5,791.5,775.3,786.0,785.6,784.74,3026936,2.37537024085e+14,99272.0,1550592.0,0.5123,363.736389
2013-06-12,RELIANCE,EQ,785.6,783.05,797.5,782.2,791.45,790.8,790.15,2920051,2.3072832735e+14,71199.0,1592378.0,0.5453,366.143982
2013-06-13,RELIANCE,EQ,790.8,783.0,792.9,780.55,791.3,789.8,787.26,2223263,1.7502844241e+14,56095.0,1171114.0,0.5268,365.681
2013-06-14,RELIANCE,EQ,789.8,796.2,819.85,796.1,816.55,814.65,809.25,4017490,3.25114301405e+14,92478.0,2500798.0,0.6225,377.186676
2013-06-17,RELIANCE,EQ,814.65,815.5,827.9,811.1,825.0,825.55,820.95,2534907,2.08102366915e+14,70468.0,1310689.0,0.5171,382.233398
2013-06-18,RELIANCE,EQ,825.55,823.7,837.5,817.45,820.1,823.4,828.19,3579236,2.96428434335e+14,96881.0,1681471.0,0.4698,381.237976
2013-06-19,RELIANCE,EQ,823.4,822.0,833.25,814.9,830.0,831.7,824.7,3961700,3.2672219725e+14,112637.0,2107167.0,0.5319,385.080902
2013-06-20,RELIANCE,EQ,831.7,817.9,817.9,795.0,800.05,798.0,804.43,3982470,3.2036257801e+14,89316.0,1950168.0,0.4897,369.477661
2013-06-21,RELIANCE,EQ,798.0,799.9,810.35,783.6,792.8,792.85,799.99,4682806,3.7462004391e+14,112187.0,2464432.0,0.5263,367.09317
2013-06-24,RELIANCE,EQ,792.85,790.0,796.15,778.5,796.0,792.65,789.94,3728564,2.9453259807e+14,89157.0,2216419.0,0.5944,367.00061
2013-06-25,RELIANCE,EQ,792.65,799.7,819.9,795.0,802.15,803.8,807.56,4396198,3.55021036025e+14,125381.0,2458898.0,0.5593,372.163055
2013-06-26,RELIANCE,EQ,803.8,809.45,814.45,801.1,803.5,803.6,808.71,3808494,3.07995064675e+14,135269.0,2552982.0,0.6703,372.070465
2013-06-27,RELIANCE,EQ,803.6,816.5,836.95,814.4,829.35,830.0,826.62,5886358,4.86580099165e+14,140987.0,3332236.0,0.5661,384.293823
2013-06-28,RELIANCE,EQ,830.0,869.5,873.0,846.0,860.45,862.6,858.94,11002553,9.450523201e+14,230821.0,7324824.0,0.6657,399.387756
2013-07-01,RELIANCE,EQ,862.6,862.0,888.0,855.65,887.2,885.7,878.74,4685396,4.1172308435e+14,118061.0,2829715.0,0.6039,410.083191
2013-07-02,RELIANCE,EQ,885.7,883.1,891.8,868.75,875.0,871.85,878.64,4064138,3.5709286758e+14,113284.0,2262903.0,0.5568,403.670532
2013-07-03,RELIANCE,EQ,871.85,860.5,863.35,848.55,850.0,850.85,853.16,2929628,2.49944210345e+14,112181.0,1624484.0,0.5545,393.947449
2013-07-04,RELIANCE,EQ,850.85,853.1,870.6,847.35,862.5,861.65,860.99,3024958,2.6044646476e+14,85140.0,1306005.0,0.4317,398.947906
2013-07-05,RELIANCE,EQ,861.65,866.35,884.75,866.35,878.8,880.35,879.11,2915951,2.5634465719e+14,102945.0,1338994.0,0.4592,407.606079
2013-07-08,RELIANCE,EQ,880.35,870.0,873.45,858.15,865.75,866.95,866.68,3258017,2.82365588395e+14,90474.0,1874117.0,0.5752,401.401825
2013-07-09,RELIANCE,EQ,866.95,869.1,881.8,867.05,874.35,874.8,874.73,2953811,2.58377831335e+14,62780.0,1604809.0,0.5433,405.036407
2013-07-10,RELIANCE,EQ,874.8,874.25,879.85,839.0,857.0,856.0,858.34,5083109,4.3630200004e+14,119684.0,2441102.0,0.4802,396.33194
2013-07-11,RELIANCE,EQ,856.0,865.0,873.3,859.25,871.85,870.05,867.49,2598534,2.25421455755e+14,89698.0,1151647.0,0.4432,402.837158
2013-07-12,RELIANCE,EQ,870.05,874.25,896.0,869.6,895.0,889.95,882.49,3285192,2.8991644194e+14,92734.0,1590684.0,0.4842,412.050903
2013-07-15,RELIANCE,EQ,889.95,886.0,899.9,886.0,896.7,896.85,893.87,2951748,2.63847293355e+14,64868.0,1305191.0,0.4422,415.245636
2013-07-16,RELIANCE,EQ,896.85,887.0,904.45,883.05,903.0,900.6,896.39,2965797,2.658509347e+14,85566.0,1053571.0,0.3552,416.981934
2013-07-17,RELIANCE,EQ,900.6,903.0,917.9,903.0,915.55,914.95,912.79,5287638,4.8264786248e+14,178085.0,3337776.0,0.6312,423.626038
2013-07-18,RELIANCE,EQ,914.95,918.0,919.95,909.2,916.3,917.25,915.24,2812387,2.5740073286e+14,109834.0,1718067.0,0.6109,424.690948
2013-07-19,RELIANCE,EQ,917.25,919.05,927.9,913.05,923.0,923.7,922.82,3268422,3.0161608308e+14,110341.0,1718146.0,0.5257,427.677338
2013-07-22,RELIANCE,EQ,923.7,915.0,915.0,898.95,907.5,909.05,907.88,3876482,3.51937614675e+14,87702.0,2130065.0,0.5495,420.894318
2013-07-23,RELIANCE,EQ,909.05,912.05,925.0,907.25,908.15,909.55,915.99,2841507,2.60280439845e+14,74458.0,1743498.0,0.6136,421.125793
2013-07-24,RELIANCE,EQ,909.55,908.0,916.9,895.15,907.35,909.35,908.89,3151838,2.8646746534e+14,71256.0,1848024.0,0.5863,421.033203
2013-07-25,RELIANCE,EQ,909.35,905.95,912.2,877.45,892.0,890.75,898.18,3618768,3.25029338455e+14,71754.0,2102879.0,0.5811,412.421326
2013-07-26,RELIANCE,EQ,890.75,892.2,903.7,885.45,890.0,890.15,895.66,2186491,1.9583482881e+14,68650.0,1156907.0,0.5291,412.143524
2013-07-29,RELIANCE,EQ,890.15,887.05,898.65,882.55,889.0,885.7,889.87,2091846,1.86146731065e+14,77548.0,962720.0,0.4602,410.083191
2013-07-30,RELIANCE,EQ,885.7,887.05,892.0,853.9,864.0,857.35,872.39,2604256,2.27192029745e+14,86052.0,1419179.0,0.5449,396.95697
2013-07-31,RELIANCE,EQ,857.35,858.65,879.7,842.6,875.55,872.05,860.0,3610644,3.10516795465e+14,97081.0,2183263.0,0.6047,403.763123
2013-08-01,RELIANCE,EQ,872.05,875.15,882.85,844.85,848.45,850.0,858.47,2530722,2.1725610664e+14,76997.0,1236936.0,0.4888,393.553894
2013-08-02,RELIANCE,EQ,850.0,860.0,871.95,850.0,857.0,857.35,861.98,2930875,2.526360533e+14,117881.0,1675213.0,0.5716,396.95697
2013-08-05,RELIANCE,EQ,857.35,860.0,872.9,855.75,860.0,861.55,865.05,2870806,2.4833855371e+14,61329.0,1741529.0,0.6066,398.901611
2013-08-06,RELIANCE,EQ,861.55,858.45,864.2,830.15,841.1,841.05,848.22,2837977,2.40721650375e+14,84214.0,1435697.0,0.5059,389.410004
2013-08-07,RELIANCE,EQ,841.05,845.0,881.85,831.0,867.5,872.45,861.8,4296180,3.7024411672e+14,119260.0,2221663.0,0.5171,403.948334
2013-08-08,RELIANCE,EQ,872.45,867.35,872.45,857.15,863.15,865.65,865.3,2598354,2.24835001785e+14,69069.0,1457520.0,0.5609,400.799927
2013-08-12,RELIANCE,EQ,865.65,869.0,872.85,840.45,842.0,845.65,853.2,1995272,1.70236545565e+14,67414.0,1011327.0,0.5069,391.539825
2013-08-13,RELIANCE,EQ,845.65,843.0,859.95,835.0,851.75,852.9,851.92,2637165,2.2466579106e+14,82934.0,1419166.0,0.5381,394.896606
2013-08-14,RELIANCE,EQ,852.9,856.0,868.0,847.45,865.8,865.0,858.17,2573906,2.2088610057e+14,63414.0,1288680.0,0.5007,400.498962
2013-08-16,RELIANCE,EQ,865.0,865.0,867.0,817.15,832.0,826.7,836.66,6245328,5.22521548075e+14,165720.0,3740376.0,0.5989,382.765869
2013-08-19,RELIANCE,EQ,826.7,823.0,834.0,807.55,817.15,820.25,818.16,3691650,3.02036838615e+14,138594.0,1906046.0,0.5163,379.77951
2013-08-20,RELIANCE,EQ,820.25,811.1,830.8,805.05,822.0,825.35,818.99,2610167,2.1377013036e+14,65838.0,1205286.0,0.4618,382.140808
2013-08-21,RELIANCE,EQ,825.35,833.0,834.7,780.2,785.75,783.6,807.96,3591352,2.90167172035e+14,110439.0,1830839.0,0.5098,362.810364
2013-08-22,RELIANCE,EQ,783.6,782.45,808.65,774.2,804.65,806.1,791.47,5095979,4.03333289775e+14,184175.0,2714395.0,0.5327,373.227966
2013-08-23,RELIANCE,EQ,806.1,813.7,824.7,808.5,818.45,819.5,816.25,3276098,2.67411074925e+14,118664.0,1689875.0,0.5158,379.432251
2013-08-26,RELIANCE,EQ,819.5,822.5,831.45,808.4,823.0,822.6,819.7,2266639,1.85796922085e+14,109619.0,994696.0,0.4388,380.867523
2013-08-27,RELIANCE,EQ,822.6,814.0,824.9,800.0,806.0,803.25,811.58,2993270,2.4292717779e+14,116005.0,1279492.0,0.4275,371.908447
2013-08-28,RELIANCE,EQ,803.25,795.1,818.55,763.9,808.0,811.8,790.24,5900451,4.66275112635e+14,171718.0,2848679.0,0.4828,375.867096
2013-08-29,RELIANCE,EQ,811.8,816.0,853.4,812.5,837.3,845.25,834.9,7049010,5.8852486802e+14,166354.0,3473613.0,0.4928,391.354614
2013-08-30,RELIANCE,EQ,845.25,843.8,860.0,828.3,849.5,853.85,843.77,4901683,4.13588411565e+14,122883.0,2489878.0,0.508,395.336426
2013-09-02,RELIANCE,EQ,853.85,853.2,890.0,853.2,888.0,886.75,874.01,4812235,4.2059459484e+14,109127.0,2854908.0,0.5933,410.569305
2013-09-03,RELIANCE,EQ,886.75,888.2,891.7,828.3,828.45,831.0,852.09,3960633,3.37479775025e+14,134081.0,1904821.0,0.4809,384.756836
2013-09-04,RELIANCE,EQ,831.0,833.75,864.55,833.0,846.9,849.35,852.22,3045550,2.59548364795e+14,117776.0,959853.0,0.3152,393.25293
2013-09-05,RELIANCE,EQ,849.35,863.0,869.75,851.1,857.9,862.55,861.71,3258258,2.80766917365e+14,87931.0,1527492.0,0.4688,399.364594
2013-09-06,RELIANCE,EQ,862.55,870.0,873.5,841.5,864.7,868.0,859.67,3439791,2.95709230015e+14,97411.0,1470346.0,0.4275,401.887939
2013-09-10,RELIANCE,EQ,868.0,872.9,893.55,866.25,886.45,890.35,881.07,4227364,3.72458385655e+14,124854.0,2068132.0,0.4892,412.236084
2013-09-11,RELIANCE,EQ,890.35,889.0,892.9,874.15,885.8,887.75,884.41,3396942,3.0042993614e+14,160682.0,1740251.0,0.5123,411.032288
2013-09-12,RELIANCE,EQ,887.75,888.0,901.0,871.15,872.15,875.4,883.99,4109760,3.6330068417e+14,124450.0,1789014.0,0.4353,405.314209
2013-09-13,RELIANCE,EQ,875.4,868.0,883.7,867.05,871.1,873.0,875.61,2246049,1.96665957595e+14,71199.0,970909.0,0.4323,404.203003
2013-09-16,RELIANCE,EQ,873.0,885.95,887.7,854.0,858.65,861.75,868.91,2754524,2.39342524525e+14,65665.0,1221443.0,0.4434,398.994171
2013-09-17,RELIANCE,EQ,861.75,856.35,864.0,852.6,857.95,858.15,858.31,2498437,2.1444370285e+14,79164.0,1615287.0,0.6465,397.327362
2013-09-18,RELIANCE,EQ,858.15,860.5,875.0,856.8,873.55,871.95,867.54,3132560,2.7176101981e+14,89739.0,2004510.0,0.6399,403.716858
2013-09-19,RELIANCE,EQ,871.95,888.05,895.95,880.55,888.35,890.6,887.26,4328339,3.84034448455e+14,119594.0,2783254.0,0.643,412.351868
2013-09-20,RELIANCE,EQ,890.6,886.0,901.0,870.5,886.5,881.9,885.92,4197357,3.71851705885e+14,100478.0,2315568.0,0.5517,408.323761
2013-09-23,RELIANCE,EQ,881.9,872.05,881.0,865.0,871.9,874.35,871.87,2028677,1.76875084105e+14,48726.0,1036277.0,0.5108,404.828033
2013-09-24,RELIANCE,EQ,874.35,872.0,884.55,868.15,874.65,874.6,877.07,2823675,2.4765634988e+14,60400.0,1669210.0,0.5911,404.943817
2013-09-25,RELIANCE,EQ,874.6,872.4,874.9,842.2,846.5,849.05,851.86,3993925,3.402265773e+14,102515.0,2158643.0,0.5405,393.114014
2013-09-26,RELIANCE,EQ,849.05,846.65,850.15,835.25,840.1,838.25,840.74,4543087,3.81955566605e+14,84976.0,2661478.0,0.5858,388.113586
2013-09-27,RELIANCE,EQ,838.25,842.0,854.5,837.0,839.0,839.9,845.14,2744478,2.3194603321e+14,74409.0,1294090.0,0.4715,388.877533
2013-09-30,RELIANCE,EQ,839.9,832.05,844.5,819.1,821.5,822.4,830.49,3639687,3.02274177485e+14,121981.0,2082108.0,0.5721,380.774963
2013-10-01,RELIANCE,EQ,822.4,826.3,829.9,817.7,821.05,821.45,824.01,2082088,1.71565885875e+14,97017.0,999624.0,0.4801,380.335114
2013-10-03,RELIANCE,EQ,821.45,823.4,848.9,823.4,845.1,846.95,838.91,2082009,1.74662749425e+14,64110.0,880902.0,0.4231,392.141724
2013-10-04,RELIANCE,EQ,846.95,840.55,859.7,838.0,853.0,854.4,851.0,2265225,1.92770841325e+14,65146.0,850112.0,0.3753,395.591125
2013-10-07,RELIANCE,EQ,854.4,847.6,852.4,836.0,844.9,844.05,841.97,2575155,2.1682046215e+14,84731.0,1385569.0,0.5381,390.799011
2013-10-08,RELIANCE,EQ,844.05,849.7,854.7,839.2,842.9,844.95,844.53,2770271,2.33957951855e+14,77530.0,1636505.0,0.5907,391.215729
2013-10-09,RELIANCE,EQ,844.95,839.95,867.65,837.5,859.15,860.9,856.64,2732625,2.3408711212e+14,75058.0,1377767.0,0.5042,398.600677
2013-10-10,RELIANCE,EQ,860.9,859.0,862.8,848.05,861.0,860.0,855.61,2142108,1.8328177859e+14,65873.0,912973.0,0.4262,398.183929
2013-10-11,RELIANCE,EQ,860.0,865.0,868.0,854.3,863.6,863.35,861.12,2233967,1.92372168035e+14,65373.0,812249.0,0.3636,399.734985
2013-10-14,RELIANCE,EQ,863.35,865.0,875.0,863.2,874.05,870.3,869.48,2778882,2.41618909055e+14,81454.0,1235880.0,0.4447,402.952911
2013-10-15,RELIANCE,EQ,870.3,897.3,898.65,864.0,866.5,867.8,876.23,5266950,4.6150443643e+14,118672.0,2236427.0,0.4246,401.79538
2013-10-17,RELIANCE,EQ,867.8,870.0,888.0,864.65,879.4,880.35,880.02,4026153,3.54308289685e+14,109122.0,2289206.0,0.5686,407.606079
2013-10-18,RELIANCE,EQ,880.35,881.6,908.0,881.6,903.5,905.65,899.34,5069374,4.5591114901e+14,124361.0,3028364.0,0.5974,419.320099
2013-10-21,RELIANCE,EQ,905.65,905.65,915.5,896.15,913.0,913.2,907.16,3461572,3.14021295715e+14,79782.0,2053221.0,0.5931,422.815796
2013-10-22,RELIANCE,EQ,913.2,907.4,910.95,897.5,904.0,904.2,903.58,2342103,2.1162707255e+14,69396.0,1290899.0,0.5512,418.648743
2013-10-23,RELIANCE,EQ,904.2,905.2,909.2,887.65,895.05,896.75,897.5,2044698,1.83510826785e+14,61063.0,989111.0,0.4837,415.199341
2013-10-24,RELIANCE,EQ,896.75,892.05,911.0,881.35,883.75,884.5,896.89,2678332,2.40217249735e+14,77224.0,1350263.0,0.5041,409.527527
2013-10-25,RELIANCE,EQ,884.5,884.1,892.8,879.35,885.0,887.0,886.53,2273430,2.01545465235e+14,70946.0,1274644.0,0.5607,410.685059
2013-10-28,RELIANCE,EQ,887.0,888.0,904.85,887.85,890.4,890.75,897.8,3514321,3.15515277555e+14,83458.0,2095786.0,0.5964,412.421326
2013-10-29,RELIANCE,EQ,890.75,889.1,903.95,883.9,896.05,896.8,895.29,3303172,2.95728378935e+14,96578.0,2091187.0,0.6331,415.222504
2013-10-30,RELIANCE,EQ,896.8,896.5,902.9,894.7,896.75,898.15,898.37,2197777,1.97440874765e+14,53368.0,1492443.0,0.6791,415.847565
2013-10-31,RELIANCE,EQ,898.15,900.0,918.0,896.0,915.0,914.7,910.69,4521314,4.11752445135e+14,87771.0,3103144.0,0.6863,423.510284
2013-11-01,RELIANCE,EQ,914.7,910.1,926.55,903.35,908.5,908.25,912.98,2718063,2.481548684e+14,111014.0,1512390.0,0.5564,420.523895
2013-11-05,RELIANCE,EQ,908.7,903.35,921.7,903.35,909.4,909.7,913.18,2504263,2.28683457635e+14,60984.0,1413756.0,0.5645,421.195251
2013-11-06,RELIANCE,EQ,909.7,910.0,919.9,894.95,900.8,898.6,903.62,2198926,1.9870022122e+14,71038.0,1295525.0,0.5892,416.055908
2013-11-07,RELIANCE,EQ,898.6,899.0,905.8,882.1,885.55,885.9,895.35,2238424,2.0041698075e+14,80779.0,1144077.0,0.5111,410.175781
2013-11-08,RELIANCE,EQ,885.9,886.0,888.0,871.15,874.15,875.95,877.46,2001425,1.7561696207e+14,55038.0,975628.0,0.4875,405.568848
2013-11-11,RELIANCE,EQ,875.95,874.0,882.1,860.2,864.95,863.9,870.92,2034671,1.77203267385e+14,59158.0,908960.0,0.4467,399.989655
2013-11-12,RELIANCE,EQ,863.9,865.0,871.6,850.2,850.5,852.6,860.67,2781812,2.39420997275e+14,92328.0,1716389.0,0.617,394.75766
2013-11-13,RELIANCE,EQ,852.6,849.9,861.4,842.1,843.05,844.4,851.06,1918164,1.632465997e+14,66664.0,904810.0,0.4717,390.96106
2013-11-14,RELIANCE,EQ,844.4,851.25,864.0,850.4,851.9,851.65,856.85,1835838,1.5730367408e+14,66198.0,866881.0,0.4722,394.317841
2013-11-18,RELIANCE,EQ,851.65,858.1,877.75,856.15,876.0,874.75,869.66,2759723,2.40001765895e+14,82318.0,1622855.0,0.588,405.013245
2013-11-19,RELIANCE,EQ,874.75,875.0,884.9,875.0,879.0,878.35,880.38,1928073,1.69742767035e+14,44683.0,1080888.0,0.5606,406.680054
2013-11-20,RELIANCE,EQ,878.35,874.85,883.0,857.0,859.85,862.5,875.41,2992305,2.61948967535e+14,69818.0,1977586.0,0.6609,399.341461
2013-11-21,RELIANCE,EQ,862.5,859.9,860.0,843.45,846.9,847.6,851.69,2620866,2.23217457445e+14,73200.0,1471352.0,0.5614,392.442688
